county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Santa Barbara,1815.0,15.0,20,0,2020-06-06T00:00:00
Santa Barbara,1818.0,15.0,3,0,2020-06-07T00:00:00
Santa Barbara,1824.0,15.0,6,0,2020-06-08T00:00:00
Santa Barbara,1854.0,15.0,30,0,2020-06-09T00:00:00
Santa Barbara,1878.0,16.0,24,1,2020-06-10T00:00:00
Santa Barbara,1895.0,16.0,17,0,2020-06-11T00:00:00
Santa Barbara,1969.0,16.0,74,0,2020-06-12T00:00:00
Santa Barbara,1999.0,18.0,30,2,2020-06-13T00:00:00
Santa Barbara,2049.0,18.0,50,0,2020-06-14T00:00:00
Santa Barbara,2054.0,18.0,5,0,2020-06-15T00:00:00
Santa Barbara,2090.0,21.0,36,3,2020-06-16T00:00:00
Santa Barbara,2147.0,22.0,57,1,2020-06-17T00:00:00
Santa Barbara,2201.0,22.0,54,0,2020-06-18T00:00:00
Santa Barbara,2284.0,22.0,83,0,2020-06-19T00:00:00
Santa Barbara,2358.0,22.0,74,0,2020-06-20T00:00:00
Santa Barbara,2430.0,22.0,72,0,2020-06-21T00:00:00
Santa Barbara,2447.0,27.0,17,5,2020-06-22T00:00:00
Santa Barbara,2498.0,27.0,51,0,2020-06-23T00:00:00
Santa Barbara,2569.0,27.0,71,0,2020-06-24T00:00:00
Santa Barbara,2633.0,28.0,64,1,2020-06-25T00:00:00
Santa Barbara,2802.0,28.0,169,0,2020-06-26T00:00:00
Santa Barbara,2857.0,28.0,55,0,2020-06-27T00:00:00
Santa Barbara,2945.0,28.0,88,0,2020-06-28T00:00:00
Santa Barbara,3092.0,29.0,147,1,2020-06-29T00:00:00
Santa Barbara,3210.0,29.0,118,0,2020-06-30T00:00:00
Santa Barbara,3286.0,29.0,76,0,2020-07-01T00:00:00
Santa Barbara,3385.0,29.0,99,0,2020-07-02T00:00:00
Santa Barbara,3406.0,29.0,21,0,2020-07-03T00:00:00
Santa Barbara,3520.0,29.0,114,0,2020-07-04T00:00:00
Santa Barbara,3671.0,29.0,151,0,2020-07-05T00:00:00
Santa Barbara,3763.0,29.0,92,0,2020-07-06T00:00:00
Santa Barbara,3866.0,30.0,103,1,2020-07-07T00:00:00
Santa Barbara,3985.0,29.0,119,-1,2020-07-08T00:00:00
Santa Barbara,4068.0,29.0,83,0,2020-07-09T00:00:00
Santa Barbara,4177.0,31.0,109,2,2020-07-10T00:00:00
Santa Barbara,4283.0,31.0,106,0,2020-07-11T00:00:00
Santa Barbara,4353.0,31.0,70,0,2020-07-12T00:00:00
Santa Barbara,4441.0,31.0,88,0,2020-07-13T00:00:00
Santa Barbara,4641.0,31.0,200,0,2020-07-14T00:00:00
Santa Barbara,4733.0,31.0,92,0,2020-07-15T00:00:00
Santa Barbara,4872.0,32.0,139,1,2020-07-16T00:00:00
Santa Barbara,5001.0,32.0,129,0,2020-07-17T00:00:00
Santa Barbara,5110.0,32.0,109,0,2020-07-18T00:00:00
Santa Barbara,5145.0,32.0,35,0,2020-07-19T00:00:00
Santa Barbara,5266.0,32.0,121,0,2020-07-20T00:00:00
Santa Barbara,5422.0,32.0,156,0,2020-07-21T00:00:00
Santa Barbara,5508.0,32.0,86,0,2020-07-22T00:00:00
Santa Barbara,5628.0,32.0,120,0,2020-07-23T00:00:00
Santa Barbara,5776.0,32.0,148,0,2020-07-24T00:00:00
Santa Barbara,5880.0,32.0,104,0,2020-07-25T00:00:00
Santa Barbara,5939.0,32.0,59,0,2020-07-26T00:00:00
Santa Barbara,6026.0,32.0,87,0,2020-07-27T00:00:00
Santa Barbara,6110.0,32.0,84,0,2020-07-28T00:00:00
Santa Barbara,6215.0,32.0,105,0,2020-07-29T00:00:00
Santa Barbara,6273.0,32.0,58,0,2020-07-30T00:00:00
Santa Barbara,6375.0,60.0,102,28,2020-07-31T00:00:00
Santa Barbara,6465.0,60.0,90,0,2020-08-01T00:00:00
Santa Barbara,6532.0,60.0,67,0,2020-08-02T00:00:00
Santa Barbara,6580.0,61.0,48,1,2020-08-03T00:00:00
Santa Barbara,6591.0,64.0,11,3,2020-08-04T00:00:00
Santa Barbara,6597.0,67.0,6,3,2020-08-05T00:00:00
Santa Barbara,6620.0,68.0,23,1,2020-08-06T00:00:00
Santa Barbara,6509.0,69.0,-111,1,2020-08-07T00:00:00
Santa Barbara,6598.0,69.0,89,0,2020-08-08T00:00:00
Santa Barbara,6669.0,69.0,71,0,2020-08-09T00:00:00
Santa Barbara,6869.0,69.0,200,0,2020-08-10T00:00:00
Santa Barbara,6942.0,73.0,73,4,2020-08-11T00:00:00
Santa Barbara,7049.0,73.0,107,0,2020-08-12T00:00:00
Santa Barbara,7129.0,75.0,80,2,2020-08-13T00:00:00
Santa Barbara,7302.0,77.0,173,2,2020-08-14T00:00:00
Santa Barbara,7338.0,77.0,36,0,2020-08-15T00:00:00
Santa Barbara,7368.0,77.0,30,0,2020-08-16T00:00:00
Santa Barbara,7438.0,80.0,70,3,2020-08-17T00:00:00
Santa Barbara,7472.0,81.0,34,1,2020-08-18T00:00:00
Santa Barbara,7499.0,82.0,27,1,2020-08-19T00:00:00
Santa Barbara,7571.0,84.0,72,2,2020-08-20T00:00:00
Santa Barbara,7645.0,87.0,74,3,2020-08-21T00:00:00
Santa Barbara,7685.0,87.0,40,0,2020-08-22T00:00:00
Santa Barbara,7725.0,87.0,40,0,2020-08-23T00:00:00
Santa Barbara,7784.0,88.0,59,1,2020-08-24T00:00:00
Santa Barbara,7854.0,89.0,70,1,2020-08-25T00:00:00
Santa Barbara,7904.0,90.0,50,1,2020-08-26T00:00:00
Santa Barbara,7934.0,91.0,30,1,2020-08-27T00:00:00
Santa Barbara,8001.0,91.0,67,0,2020-08-28T00:00:00
Santa Barbara,8052.0,92.0,51,1,2020-08-29T00:00:00
Santa Barbara,8088.0,92.0,36,0,2020-08-30T00:00:00
Santa Barbara,8124.0,93.0,36,1,2020-08-31T00:00:00
Santa Barbara,8142.0,95.0,18,2,2020-09-01T00:00:00
Santa Barbara,8206.0,97.0,64,2,2020-09-02T00:00:00
Santa Barbara,8277.0,97.0,71,0,2020-09-03T00:00:00
Santa Barbara,8340.0,97.0,63,0,2020-09-04T00:00:00
Santa Barbara,8404.0,97.0,64,0,2020-09-05T00:00:00
Santa Barbara,8434.0,97.0,30,0,2020-09-06T00:00:00
Santa Barbara,8479.0,97.0,45,0,2020-09-07T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-18T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-19T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-20T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-21T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-22T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-23T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-24T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-25T00:00:00
Tuolumne,0.0,0.0,0,0,2020-03-26T00:00:00
Tuolumne,1.0,0.0,1,0,2020-03-27T00:00:00
Tuolumne,1.0,0.0,0,0,2020-03-28T00:00:00
Tuolumne,1.0,0.0,0,0,2020-03-29T00:00:00
Tuolumne,1.0,0.0,0,0,2020-03-30T00:00:00
Tuolumne,1.0,0.0,0,0,2020-03-31T00:00:00
Tuolumne,1.0,0.0,0,0,2020-04-01T00:00:00
Tuolumne,1.0,0.0,0,0,2020-04-02T00:00:00
Tuolumne,1.0,0.0,0,0,2020-04-03T00:00:00
Tuolumne,1.0,0.0,0,0,2020-04-04T00:00:00
Tuolumne,1.0,0.0,0,0,2020-04-05T00:00:00
Tuolumne,1.0,0.0,0,0,2020-04-06T00:00:00
Tuolumne,1.0,0.0,0,0,2020-04-07T00:00:00
Tuolumne,0.0,0.0,-1,0,2020-04-08T00:00:00
Tuolumne,0.0,0.0,0,0,2020-04-09T00:00:00
Tuolumne,0.0,0.0,0,0,2020-04-10T00:00:00
Tuolumne,0.0,0.0,0,0,2020-04-11T00:00:00
Tuolumne,0.0,0.0,0,0,2020-04-12T00:00:00
Tuolumne,0.0,0.0,0,0,2020-04-13T00:00:00
Tuolumne,0.0,0.0,0,0,2020-04-14T00:00:00
Tuolumne,1.0,0.0,1,0,2020-04-15T00:00:00
Tuolumne,1.0,0.0,0,0,2020-04-16T00:00:00
Tuolumne,2.0,0.0,1,0,2020-04-17T00:00:00
Tuolumne,2.0,0.0,0,0,2020-04-18T00:00:00
Tuolumne,2.0,0.0,0,0,2020-04-19T00:00:00
Tuolumne,2.0,0.0,0,0,2020-04-20T00:00:00
Tuolumne,2.0,0.0,0,0,2020-04-21T00:00:00
Tuolumne,2.0,0.0,0,0,2020-04-22T00:00:00
Tuolumne,2.0,0.0,0,0,2020-04-23T00:00:00
Tuolumne,2.0,0.0,0,0,2020-04-24T00:00:00
Tuolumne,2.0,0.0,0,0,2020-04-25T00:00:00
Tuolumne,3.0,0.0,1,0,2020-04-26T00:00:00
Tuolumne,3.0,0.0,0,0,2020-04-27T00:00:00
Tuolumne,4.0,0.0,1,0,2020-04-28T00:00:00
Tuolumne,4.0,0.0,0,0,2020-04-29T00:00:00
Tuolumne,3.0,0.0,-1,0,2020-04-30T00:00:00
Tuolumne,3.0,0.0,0,0,2020-05-01T00:00:00
Tuolumne,3.0,0.0,0,0,2020-05-02T00:00:00
Tuolumne,3.0,0.0,0,0,2020-05-03T00:00:00
Tuolumne,3.0,0.0,0,0,2020-05-04T00:00:00
Tuolumne,2.0,0.0,-1,0,2020-05-05T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-06T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-07T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-08T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-09T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-10T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-11T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-12T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-13T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-14T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-15T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-16T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-17T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-18T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-19T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-20T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-21T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-22T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-23T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-24T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-25T00:00:00
Tuolumne,2.0,0.0,0,0,2020-05-26T00:00:00
Tuolumne,4.0,0.0,2,0,2020-05-27T00:00:00
Tuolumne,4.0,0.0,0,0,2020-05-28T00:00:00
Tuolumne,4.0,0.0,0,0,2020-05-29T00:00:00
Tuolumne,4.0,0.0,0,0,2020-05-30T00:00:00
Tuolumne,4.0,0.0,0,0,2020-05-31T00:00:00
Tuolumne,4.0,0.0,0,0,2020-06-01T00:00:00
Tuolumne,4.0,0.0,0,0,2020-06-02T00:00:00
Tuolumne,4.0,0.0,0,0,2020-06-03T00:00:00
Tuolumne,4.0,0.0,0,0,2020-06-04T00:00:00
Tuolumne,4.0,0.0,0,0,2020-06-05T00:00:00
Tuolumne,4.0,0.0,0,0,2020-06-06T00:00:00
Tuolumne,4.0,0.0,0,0,2020-06-07T00:00:00
Tuolumne,8.0,0.0,4,0,2020-06-08T00:00:00
Tuolumne,8.0,0.0,0,0,2020-06-09T00:00:00
Tuolumne,7.0,0.0,-1,0,2020-06-10T00:00:00
Tuolumne,7.0,0.0,0,0,2020-06-11T00:00:00
Tuolumne,7.0,0.0,0,0,2020-06-12T00:00:00
Tuolumne,7.0,0.0,0,0,2020-06-13T00:00:00
Tuolumne,7.0,0.0,0,0,2020-06-14T00:00:00
Tuolumne,7.0,0.0,0,0,2020-06-15T00:00:00
Tuolumne,7.0,0.0,0,0,2020-06-16T00:00:00
Tuolumne,7.0,0.0,0,0,2020-06-17T00:00:00
Tuolumne,8.0,0.0,1,0,2020-06-18T00:00:00
Tuolumne,8.0,0.0,0,0,2020-06-19T00:00:00
Tuolumne,8.0,0.0,0,0,2020-06-20T00:00:00
Tuolumne,8.0,0.0,0,0,2020-06-21T00:00:00
Tuolumne,8.0,0.0,0,0,2020-06-22T00:00:00
Tuolumne,9.0,0.0,1,0,2020-06-23T00:00:00
Tuolumne,9.0,0.0,0,0,2020-06-24T00:00:00
Tuolumne,10.0,0.0,1,0,2020-06-25T00:00:00
Tuolumne,10.0,0.0,0,0,2020-06-26T00:00:00
Tuolumne,13.0,0.0,3,0,2020-06-27T00:00:00
Tuolumne,14.0,0.0,1,0,2020-06-28T00:00:00
Tuolumne,16.0,0.0,2,0,2020-06-29T00:00:00
Tuolumne,16.0,0.0,0,0,2020-06-30T00:00:00
Tuolumne,22.0,0.0,6,0,2020-07-01T00:00:00
Tuolumne,23.0,0.0,1,0,2020-07-02T00:00:00
Tuolumne,27.0,0.0,4,0,2020-07-03T00:00:00
Tuolumne,30.0,0.0,3,0,2020-07-04T00:00:00
Tuolumne,30.0,0.0,0,0,2020-07-05T00:00:00
Tuolumne,30.0,0.0,0,0,2020-07-06T00:00:00
Tuolumne,40.0,0.0,10,0,2020-07-07T00:00:00
Tuolumne,42.0,0.0,2,0,2020-07-08T00:00:00
Tuolumne,47.0,0.0,5,0,2020-07-09T00:00:00
Tuolumne,49.0,0.0,2,0,2020-07-10T00:00:00
Tuolumne,50.0,0.0,1,0,2020-07-11T00:00:00
Tuolumne,52.0,0.0,2,0,2020-07-12T00:00:00
Tuolumne,56.0,0.0,4,0,2020-07-13T00:00:00
Tuolumne,68.0,0.0,12,0,2020-07-14T00:00:00
Tuolumne,68.0,0.0,0,0,2020-07-15T00:00:00
Tuolumne,71.0,0.0,3,0,2020-07-16T00:00:00
Tuolumne,73.0,0.0,2,0,2020-07-17T00:00:00
Tuolumne,75.0,0.0,2,0,2020-07-18T00:00:00
Tuolumne,75.0,0.0,0,0,2020-07-19T00:00:00
Tuolumne,75.0,0.0,0,0,2020-07-20T00:00:00
Tuolumne,75.0,0.0,0,0,2020-07-21T00:00:00
Tuolumne,91.0,0.0,16,0,2020-07-22T00:00:00
Tuolumne,93.0,0.0,2,0,2020-07-23T00:00:00
Tuolumne,99.0,0.0,6,0,2020-07-24T00:00:00
Tuolumne,99.0,0.0,0,0,2020-07-25T00:00:00
Tuolumne,113.0,0.0,14,0,2020-07-26T00:00:00
Tuolumne,115.0,2.0,2,2,2020-07-27T00:00:00
Tuolumne,116.0,2.0,1,0,2020-07-28T00:00:00
Tuolumne,118.0,2.0,2,0,2020-07-29T00:00:00
Tuolumne,119.0,2.0,1,0,2020-07-30T00:00:00
Tuolumne,120.0,2.0,1,0,2020-07-31T00:00:00
Tuolumne,123.0,2.0,3,0,2020-08-01T00:00:00
Tuolumne,123.0,2.0,0,0,2020-08-02T00:00:00
Tuolumne,123.0,2.0,0,0,2020-08-03T00:00:00
Tuolumne,127.0,2.0,4,0,2020-08-04T00:00:00
Tuolumne,137.0,2.0,10,0,2020-08-05T00:00:00
Tuolumne,136.0,2.0,-1,0,2020-08-06T00:00:00
Tuolumne,136.0,2.0,0,0,2020-08-07T00:00:00
Tuolumne,143.0,2.0,7,0,2020-08-08T00:00:00
Tuolumne,143.0,2.0,0,0,2020-08-09T00:00:00
Tuolumne,143.0,2.0,0,0,2020-08-10T00:00:00
Tuolumne,146.0,2.0,3,0,2020-08-11T00:00:00
Tuolumne,150.0,2.0,4,0,2020-08-12T00:00:00
Tuolumne,152.0,2.0,2,0,2020-08-13T00:00:00
Tuolumne,155.0,2.0,3,0,2020-08-14T00:00:00
Tuolumne,155.0,2.0,0,0,2020-08-15T00:00:00
Tuolumne,156.0,2.0,1,0,2020-08-16T00:00:00
Tuolumne,157.0,2.0,1,0,2020-08-17T00:00:00
Tuolumne,159.0,2.0,2,0,2020-08-18T00:00:00
Tuolumne,159.0,2.0,0,0,2020-08-19T00:00:00
Tuolumne,159.0,2.0,0,0,2020-08-20T00:00:00
Tuolumne,161.0,2.0,2,0,2020-08-21T00:00:00
Tuolumne,162.0,2.0,1,0,2020-08-22T00:00:00
Tuolumne,164.0,2.0,2,0,2020-08-23T00:00:00
Tuolumne,170.0,2.0,6,0,2020-08-24T00:00:00
Tuolumne,172.0,2.0,2,0,2020-08-25T00:00:00
Tuolumne,172.0,2.0,0,0,2020-08-26T00:00:00
Tuolumne,174.0,2.0,2,0,2020-08-27T00:00:00
Tuolumne,176.0,2.0,2,0,2020-08-28T00:00:00
Tuolumne,178.0,2.0,2,0,2020-08-29T00:00:00
Tuolumne,178.0,2.0,0,0,2020-08-30T00:00:00
Tuolumne,178.0,2.0,0,0,2020-08-31T00:00:00
Tuolumne,183.0,2.0,5,0,2020-09-01T00:00:00
Tuolumne,190.0,2.0,7,0,2020-09-02T00:00:00
Tuolumne,193.0,2.0,3,0,2020-09-03T00:00:00
Tuolumne,193.0,2.0,0,0,2020-09-04T00:00:00
Tuolumne,194.0,2.0,1,0,2020-09-05T00:00:00
Tuolumne,194.0,2.0,0,0,2020-09-06T00:00:00
Tuolumne,196.0,2.0,2,0,2020-09-07T00:00:00
Sierra,0.0,0.0,0,0,2020-03-18T00:00:00
Sierra,0.0,0.0,0,0,2020-03-19T00:00:00
Sierra,0.0,0.0,0,0,2020-03-20T00:00:00
Sierra,0.0,0.0,0,0,2020-03-21T00:00:00
Sierra,0.0,0.0,0,0,2020-03-22T00:00:00
Sierra,0.0,0.0,0,0,2020-03-23T00:00:00
Sierra,0.0,0.0,0,0,2020-03-24T00:00:00
Sierra,0.0,0.0,0,0,2020-03-25T00:00:00
Sierra,0.0,0.0,0,0,2020-03-26T00:00:00
Sierra,0.0,0.0,0,0,2020-03-27T00:00:00
Sierra,0.0,0.0,0,0,2020-03-28T00:00:00
Sierra,,,0,0,2020-03-29T00:00:00
Sierra,0.0,0.0,0,0,2020-03-31T00:00:00
Sierra,0.0,0.0,0,0,2020-04-01T00:00:00
Sierra,0.0,0.0,0,0,2020-04-02T00:00:00
Sierra,0.0,0.0,0,0,2020-04-03T00:00:00
Sierra,0.0,0.0,0,0,2020-04-04T00:00:00
Sierra,0.0,0.0,0,0,2020-04-05T00:00:00
Sierra,0.0,0.0,0,0,2020-04-06T00:00:00
Sierra,0.0,0.0,0,0,2020-04-07T00:00:00
Sierra,0.0,0.0,0,0,2020-04-08T00:00:00
Sierra,0.0,0.0,0,0,2020-04-09T00:00:00
Sierra,0.0,0.0,0,0,2020-04-10T00:00:00
Sierra,0.0,0.0,0,0,2020-04-11T00:00:00
Sierra,0.0,0.0,0,0,2020-04-12T00:00:00
Sierra,0.0,0.0,0,0,2020-04-13T00:00:00
Sierra,0.0,0.0,0,0,2020-04-14T00:00:00
Sierra,0.0,0.0,0,0,2020-04-15T00:00:00
Sierra,0.0,0.0,0,0,2020-04-16T00:00:00
Sierra,0.0,0.0,0,0,2020-04-17T00:00:00
Sierra,0.0,0.0,0,0,2020-04-18T00:00:00
Sierra,0.0,0.0,0,0,2020-04-19T00:00:00
Sierra,0.0,0.0,0,0,2020-04-20T00:00:00
Sierra,0.0,0.0,0,0,2020-04-21T00:00:00
Sierra,0.0,0.0,0,0,2020-04-22T00:00:00
Sierra,0.0,0.0,0,0,2020-04-23T00:00:00
Sierra,0.0,0.0,0,0,2020-04-24T00:00:00
Sierra,0.0,0.0,0,0,2020-04-25T00:00:00
Sierra,0.0,0.0,0,0,2020-04-26T00:00:00
Sierra,0.0,0.0,0,0,2020-04-27T00:00:00
Sierra,0.0,0.0,0,0,2020-04-28T00:00:00
Sierra,0.0,0.0,0,0,2020-04-29T00:00:00
Sierra,0.0,0.0,0,0,2020-04-30T00:00:00
Sierra,0.0,0.0,0,0,2020-05-01T00:00:00
Sierra,0.0,0.0,0,0,2020-05-02T00:00:00
Sierra,0.0,0.0,0,0,2020-05-03T00:00:00
Sierra,0.0,0.0,0,0,2020-05-04T00:00:00
Sierra,0.0,0.0,0,0,2020-05-05T00:00:00
Sierra,0.0,0.0,0,0,2020-05-06T00:00:00
Sierra,0.0,0.0,0,0,2020-05-07T00:00:00
Sierra,0.0,0.0,0,0,2020-05-08T00:00:00
Sierra,0.0,0.0,0,0,2020-05-09T00:00:00
Sierra,0.0,0.0,0,0,2020-05-10T00:00:00
Sierra,0.0,0.0,0,0,2020-05-11T00:00:00
Sierra,0.0,0.0,0,0,2020-05-12T00:00:00
Sierra,0.0,0.0,0,0,2020-05-13T00:00:00
Sierra,0.0,0.0,0,0,2020-05-14T00:00:00
Sierra,0.0,0.0,0,0,2020-05-15T00:00:00
Sierra,0.0,0.0,0,0,2020-05-16T00:00:00
Sierra,0.0,0.0,0,0,2020-05-17T00:00:00
Sierra,0.0,0.0,0,0,2020-05-18T00:00:00
Sierra,0.0,0.0,0,0,2020-05-19T00:00:00
Sierra,0.0,0.0,0,0,2020-05-20T00:00:00
Sierra,0.0,0.0,0,0,2020-05-21T00:00:00
Sierra,0.0,0.0,0,0,2020-05-22T00:00:00
Sierra,1.0,0.0,1,0,2020-05-23T00:00:00
Sierra,1.0,0.0,0,0,2020-05-24T00:00:00
Sierra,1.0,0.0,0,0,2020-05-25T00:00:00
Sierra,1.0,0.0,0,0,2020-05-26T00:00:00
Sierra,1.0,0.0,0,0,2020-05-27T00:00:00
Sierra,1.0,0.0,0,0,2020-05-28T00:00:00
Sierra,1.0,0.0,0,0,2020-05-29T00:00:00
Sierra,1.0,0.0,0,0,2020-05-30T00:00:00
Sierra,1.0,0.0,0,0,2020-05-31T00:00:00
Sierra,1.0,0.0,0,0,2020-06-01T00:00:00
Sierra,1.0,0.0,0,0,2020-06-02T00:00:00
Sierra,1.0,0.0,0,0,2020-06-03T00:00:00
Sierra,1.0,0.0,0,0,2020-06-04T00:00:00
Sierra,1.0,0.0,0,0,2020-06-05T00:00:00
Sierra,1.0,0.0,0,0,2020-06-06T00:00:00
Sierra,1.0,0.0,0,0,2020-06-07T00:00:00
Sierra,1.0,0.0,0,0,2020-06-08T00:00:00
Sierra,1.0,0.0,0,0,2020-06-09T00:00:00
Sierra,1.0,0.0,0,0,2020-06-10T00:00:00
Sierra,1.0,0.0,0,0,2020-06-11T00:00:00
Sierra,1.0,0.0,0,0,2020-06-12T00:00:00
Sierra,1.0,0.0,0,0,2020-06-13T00:00:00
Sierra,1.0,0.0,0,0,2020-06-14T00:00:00
Sierra,1.0,0.0,0,0,2020-06-15T00:00:00
Sierra,1.0,0.0,0,0,2020-06-16T00:00:00
Sierra,1.0,0.0,0,0,2020-06-17T00:00:00
Sierra,1.0,0.0,0,0,2020-06-18T00:00:00
Sierra,1.0,0.0,0,0,2020-06-19T00:00:00
Sierra,1.0,0.0,0,0,2020-06-20T00:00:00
Sierra,1.0,0.0,0,0,2020-06-21T00:00:00
Sierra,1.0,0.0,0,0,2020-06-22T00:00:00
Sierra,1.0,0.0,0,0,2020-06-23T00:00:00
Sierra,1.0,0.0,0,0,2020-06-24T00:00:00
Sierra,1.0,0.0,0,0,2020-06-25T00:00:00
Sierra,1.0,0.0,0,0,2020-06-26T00:00:00
Sierra,1.0,0.0,0,0,2020-06-27T00:00:00
Sierra,1.0,0.0,0,0,2020-06-28T00:00:00
Sierra,1.0,0.0,0,0,2020-06-29T00:00:00
Sierra,1.0,0.0,0,0,2020-06-30T00:00:00
Sierra,1.0,0.0,0,0,2020-07-01T00:00:00
Sierra,1.0,0.0,0,0,2020-07-02T00:00:00
Sierra,1.0,0.0,0,0,2020-07-03T00:00:00
Sierra,1.0,0.0,0,0,2020-07-04T00:00:00
Sierra,1.0,0.0,0,0,2020-07-05T00:00:00
Sierra,1.0,0.0,0,0,2020-07-06T00:00:00
Sierra,1.0,0.0,0,0,2020-07-07T00:00:00
Sierra,1.0,0.0,0,0,2020-07-08T00:00:00
Sierra,1.0,0.0,0,0,2020-07-09T00:00:00
Sierra,1.0,0.0,0,0,2020-07-10T00:00:00
Sierra,1.0,0.0,0,0,2020-07-11T00:00:00
Sierra,1.0,0.0,0,0,2020-07-12T00:00:00
Sierra,1.0,0.0,0,0,2020-07-13T00:00:00
Sierra,1.0,0.0,0,0,2020-07-14T00:00:00
Sierra,1.0,0.0,0,0,2020-07-15T00:00:00
Sierra,1.0,0.0,0,0,2020-07-16T00:00:00
Sierra,1.0,0.0,0,0,2020-07-17T00:00:00
Sierra,1.0,0.0,0,0,2020-07-18T00:00:00
Sierra,1.0,0.0,0,0,2020-07-19T00:00:00
Sierra,1.0,0.0,0,0,2020-07-20T00:00:00
Sierra,1.0,0.0,0,0,2020-07-21T00:00:00
Sierra,1.0,0.0,0,0,2020-07-22T00:00:00
Sierra,1.0,0.0,0,0,2020-07-23T00:00:00
Sierra,1.0,0.0,0,0,2020-07-24T00:00:00
Sierra,1.0,0.0,0,0,2020-07-25T00:00:00
Sierra,1.0,0.0,0,0,2020-07-26T00:00:00
Sierra,1.0,0.0,0,0,2020-07-27T00:00:00
Sierra,1.0,0.0,0,0,2020-07-28T00:00:00
Sierra,1.0,0.0,0,0,2020-07-29T00:00:00
Sierra,1.0,0.0,0,0,2020-07-30T00:00:00
Sierra,1.0,0.0,0,0,2020-07-31T00:00:00
Sierra,1.0,0.0,0,0,2020-08-01T00:00:00
Sierra,1.0,0.0,0,0,2020-08-02T00:00:00
Sierra,1.0,0.0,0,0,2020-08-03T00:00:00
Sierra,1.0,0.0,0,0,2020-08-04T00:00:00
Sierra,3.0,0.0,2,0,2020-08-05T00:00:00
Sierra,3.0,0.0,0,0,2020-08-06T00:00:00
Sierra,3.0,0.0,0,0,2020-08-07T00:00:00
Sierra,3.0,0.0,0,0,2020-08-08T00:00:00
Sierra,3.0,0.0,0,0,2020-08-09T00:00:00
Sierra,3.0,0.0,0,0,2020-08-10T00:00:00
Sierra,4.0,0.0,1,0,2020-08-11T00:00:00
Sierra,4.0,0.0,0,0,2020-08-12T00:00:00
Sierra,5.0,0.0,1,0,2020-08-13T00:00:00
Sierra,5.0,0.0,0,0,2020-08-14T00:00:00
Sierra,6.0,0.0,1,0,2020-08-15T00:00:00
Sierra,6.0,0.0,0,0,2020-08-16T00:00:00
Sierra,6.0,0.0,0,0,2020-08-17T00:00:00
Sierra,6.0,0.0,0,0,2020-08-18T00:00:00
Sierra,6.0,0.0,0,0,2020-08-19T00:00:00
Sierra,6.0,0.0,0,0,2020-08-20T00:00:00
Sierra,6.0,0.0,0,0,2020-08-21T00:00:00
Sierra,6.0,0.0,0,0,2020-08-22T00:00:00
Sierra,6.0,0.0,0,0,2020-08-23T00:00:00
Sierra,6.0,0.0,0,0,2020-08-24T00:00:00
Sierra,6.0,0.0,0,0,2020-08-25T00:00:00
Sierra,6.0,0.0,0,0,2020-08-26T00:00:00
Sierra,6.0,0.0,0,0,2020-08-27T00:00:00
Sierra,6.0,0.0,0,0,2020-08-28T00:00:00
Sierra,6.0,0.0,0,0,2020-08-29T00:00:00
Sierra,6.0,0.0,0,0,2020-08-30T00:00:00
Sierra,6.0,0.0,0,0,2020-08-31T00:00:00
Sierra,6.0,0.0,0,0,2020-09-01T00:00:00
Sierra,6.0,0.0,0,0,2020-09-02T00:00:00
Sierra,6.0,0.0,0,0,2020-09-03T00:00:00
Sierra,6.0,0.0,0,0,2020-09-04T00:00:00
Sierra,6.0,0.0,0,0,2020-09-05T00:00:00
Sierra,6.0,0.0,0,0,2020-09-06T00:00:00
Sierra,6.0,0.0,0,0,2020-09-07T00:00:00
